,link,Notebook neve,Raktáron,Ár,Régi Ár,Akciós Ár,Processzor leírás,Operációs rendszer,Memória,Háttértár,Grafikus vezérlő,Kijelző,Képfrissítés,Fényerő,LAN típus,Wi-Fi,Bluetooth,HDMI normál,USB 3.1,USB3.1 Type-C,Thunderbolt támogatás,Lighting csatlakozó,Optikai meghajtó,Billentyűzet,Audio leírás,Akkumulátor leírás,Méret,Súly,Garancia,Webkamera,USB 2.0,USB 3.0,Kártya olvasó,Extrák,További extrák,USB3.0 Type-C,Displayport mini,Érintő kijelző,HSDPA,VGA
320,https://www.notebook.hu/microsoft-surface-pro-7-pvq-00003-275710,"
Microsoft Surface Pro 7 (PVQ-00003) Paltinum
",Raktáron,430 900 Ft,,,"Intel® Core™ i5-1035G4 Processor (6M Cache, up to 3.70 GHz)",Microsoft Windows 10 Professional,8GB LPDDR4X 3733MHz RAM,128GB M.2 PCIe SSD,Intel® Iris Plus Graphics,"12.3"" 2736 x 1824 PixelSense™ fényes Multi-Touch IPS LCD",60 Hz,,,802.11 ax,v 5,,1 db,1 db,Nem,Nem,USB (vásárolható),,1.6W stereo hangszórók Dolby® Audio™ Premium támogatással + Dual Studio Microfon,"akár 10.5 óra, normál használat mellett",292.00x201.00x8.50 mm,0.79 kg,36 hónap,5MP / FullHD 1080p előlapi kamera + 8MP / FullHD 1080p autófókuszos hátlapi kamera,,,microSD,"TPM chip, Dokkoló Port","Fényérzékelő, Gyorsulásmérő, Giroszkóp, Iránytű, Surface Connect port (1db), Surface Type Cover port (A Type Cover nem része a csomagnak!), Windows Hello arcfelismerés",,,Multi-Touch,,
321,https://www.notebook.hu/dell-vostro-15-3500-n3003vn3500emea01-2105-ubu-291157,"
Dell Vostro 15 3500 (N3003VN3500EMEA01_2105_UBU) Fekete
",Raktáron,306 900 Ft,,,"Intel® Core™  i5-1135G7 Processor (8M Cache, up to 4.20 GHz)",Ubuntu (Linux),8GB (1x8) DDR4 3200MHz RAM,256GB M.2 PCIe SSD,NVIDIA® GeForce™ MX330 2GB GDDR5,"15.6"" FullHD (1920 x 1080) matt WVA LCD",60 Hz,,1000Mbps,802.11 ac,v 5,1 db,2 db,1 db,Nem,Nem,USB (vásárolható),"Világítás, Magyar kiosztású","Beépített hangszórók (2db 2W), Realtek ALC3204",3 cellás 42Whr beépített,363.96x249.00x19.00 mm,1.78 kg,36 hónap,HD Webkamera (beépített),1 db,,"SD, SDHX, SDXC",TPM chip,,,,,,
322,https://www.notebook.hu/dell-vostro-15-3500-n3001vn3500emea01-2201-hom-302949,"
DELL Vostro 15 3500 (N3001VN3500EMEA01_2201_HOM) Fekete
",Raktáron,269 900 Ft,,,"Intel® Core™ i3-1115G4 Processor (6M Cache, up to 4.10 GHz)",Microsoft Windows 10 Home,8GB DDR4 3200MHz RAM,256GB M.2 PCIe SSD,Intel® UHD Graphics for 11th Gen Intel® Processors,"15.6"" FullHD (1920 x 1080) matt WVA LCD",60 Hz,,1000Mbps,802.11 ac,v 5,1 db,,,Nem,Nem,USB (vásárolható),"Világítás, Magyar kiosztású","Beépített hangszórók (2db 2W), Realtek ALC3204",3 cellás 42Whr beépített,363.96x249.00x19.00 mm,1.78 kg,36 hónap,HD Webkamera (beépített),1 db,2 db,"SD, SDHX, SDXC",TPM chip,,,,,,
323,https://www.notebook.hu/hp-14s-dq2005nh-303j6ea-289041,"
HP 14s-dq2005nh (303J6EA) ezüst
",Raktáron,259 900 Ft,,,"Intel® Core™  i5-1135G7 Processor (8M Cache, up to 4.20 GHz)",FreeDos,8GB DDR4 2666MHz RAM,256GB M.2 PCIe SSD,Intel® Iris® Xe Graphics,"14"" FullHD (1920 x 1080) matt IPS LCD",60 Hz,250 nit,,802.11 ax,v 5,1 db,,,Nem,Nem,USB (vásárolható),"Világítás, Nincs numpad, Magyar kiosztású",Dupla hangszóró,3 cellás 41Whr beépített,324.00x225.00x17.90 mm,1.46 kg,36 hónap,HP True Vision 720p HD kamera beépített digitális kétcsatornás mikrofonokkal,,2 db,"SD, SDHX, SDXC",,,1 db,,,,
324,https://www.notebook.hu/hp-probook-440-g8-2w1f2ea-291350,"
HP ProBook 440 G8 (2W1F2EA) szürke
",Raktáron,581 900 Ft,,,"Intel® Core™ i7-1165G7 Processor (12M Cache, up to 4.70 GHz, with IPU)",Microsoft Windows 10 Professional,16GB DDR4 3200MHz RAM (2x8GB),1TB M.2 PCIe SSD,Intel® Iris® Xe Graphics,"14"" FullHD (1920 x 1080) matt IPS LCD",60 Hz,400 nit,1000Mbps,802.11 ax,v 5,1 db,,1 db,Nem,Nem,USB (vásárolható),"Világítás, Nincs numpad, Magyar kiosztású","Két sztereó hangszóró, kétcsatornás mikrofon",3 cellás 45Whr beépített,321.90x213.90x19.90 mm,1.38 kg,36 hónap,720p felbontású HD kamera,,3 db,microSD,,,,,,,
325,https://www.notebook.hu/microsoft-surface-pro-x-13-lte-1wt-00003-287798,"
Microsoft Surface Pro X 13"" LTE (1WT-00003) Platinum
",Raktáron,631 900 Ft,,,Microsoft SQ2™ processor,Microsoft Windows 10 Home,16GB LPDDR4X RAM,256GB SSD,Qualcomm® Adreno™ 690 GPU,"13"" 2880 x 1920 PixelSense™ fényes Multi-Touch",60 Hz,450 nit,,802.11 ac,v 5,,,2 db,Nem,Nem,USB (vásárolható),,"2W-os hangszórók, Dolby® Audio™ támogatással + Dual Microfon",Akár 13 óra átlagos felhasználás mellett,287.00x208.00x7.30 mm,0.77 kg,36 hónap,5MP FullHD előlapi kamera + 10MP UHD/4K hátlapi kamera,,,,Dokkoló Port,"Gyorsulásmérő, Giroszkóp, Iránytű, Fényérzékelő, Windows Hello arcfelismerés, Surface Connect port, nanoSim slot + Qualcomm® Snapdragon™ X24 LTE Modem, GPS(A-GPS, GLONASS)",,,Multi-Touch,Van,
326,https://www.notebook.hu/dell-g3-3500-dll-299024-297199,"
Dell G3 3500 (DLL_299024) fekete
",Raktáron,339 900 Ft,,,"Intel® Core™ i5-10300H Processor (8M Cache, up to 4.50 GHz)",Ubuntu (Linux),8GB DDR4 2933MHz RAM (2x4GB),512GB M.2 PCIe SSD,NVIDIA® GeForce™ GTX 1650 4GB GDDR6,"15.6"" FullHD (1920 x 1080) matt WVA LCD (120Hz)",120 Hz,250 nit,1000Mbps,802.11 ac,v 5,1 db,,1 db,Nem,Nem,USB (vásárolható),"Világítás, Magyar kiosztású",Realtek ALC3254 Nahimic 3D Audio technológia (2db 2W hangszóró) + dual tömbmikrofon,4 cellás 68Whr beépített,364.46x254.00x21.60 mm,2.56 kg,36 hónap,HD Webkamera (beépített),2 db,1 db,SD,,,,,,,
327,https://www.notebook.hu/asus-rog-zephyrus-duo-15-se-gx551qs-gx551qs-hb013t-303531,"
ASUS ROG Zephyrus Duo 15 SE GX551QS (GX551QS-HB013T) Fegyverszürke
",Raktáron,1 449 900 Ft,,,"AMD® Ryzen™ 9-5900HX 8-magos 3.3 GHz Mobile APU (16M Cache, up to 4.6 GHz)",Microsoft Windows 10 Home,32GB DDR4 3200MHz RAM (2x16GB),1TB + 1TB M.2 PCIe RAID SSD,NVIDIA® GeForce™ RTX 3080 16GB GDDR6,"15.60"" UHD 4K (3840 x 2160) matt IPS-level LCD (120Hz)",120 Hz,400 nit,1000Mbps,802.11 ax,v 5.1,1 db,1 db,1 db,Igen,Nem,USB (vásárolható),"Világítás, Magyar kiosztású","2 db 4W-os hangszóró Okos erősítő technológiával ESS, High-res tanúsított + Array mikrofon",4 cellás 90Whr beépített,360.00x268.00x20.90 mm,2.40 kg,36 hónap,,,2 db,microSD,VR Ready,"Beépített ROG ScreenPad Plus másodlagos kijelző, RGB billentyűzet háttérvilágítás (gombonként), AMD Freesync támogatás, NumberPad támogatás",,,,,
328,https://www.notebook.hu/lenovo-ideapad-yoga-c940-14iil-81q90039hv,"
Lenovo Yoga C940-14IIL (81Q90039HV) Vasszürke
",Raktáron,739 900 Ft,,,"Intel® Core™ i7-1065G7 Processor (8M Cache, up to 3.90)",Microsoft Windows 10 Home,16GB LPDDR4X 3733MHz RAM,1TB M.2 (2280) PCIe NVMe SSD,Intel® Iris Plus Graphics,"14"" UHD 4K (3840 x 2160) HDR400 fényes Multi-Touch IPS LCD",60 Hz,500 nit,,802.11 ac,v 5,,1 db,2 db,Nem,Nem,USB (vásárolható),"Világítás, Nincs numpad, Magyar kiosztású","HD Audio, Beépített hangszórók (4db 2W ) Dolby Atmos támogatással + dual-array microphone",60Whr beépített,320.30x215.60x15.70 mm,1.35 kg,36 hónap,HD Webkamera (beépített),,,,"Ujjlenyomat olvasó, TPM chip","Gyorsulásmérő, Lenovo Active Pen",,,Multi-Touch,,
329,https://www.notebook.hu/dell-vostro-15-3500-n3001vn3500emea01-2201-292618,"
DELL Vostro 15 3500 (N3001VN3500EMEA01_2201) Fekete
",Raktáron,292 900 Ft,,,"Intel® Core™ i3-1115G4 Processor (6M Cache, up to 4.10 GHz)",Microsoft Windows 10 Professional,8GB DDR4 2666MHz RAM,256GB M.2 PCIe SSD,Intel® Iris® Xe Graphics,"15.6"" FullHD (1920 x 1080) matt WVA LCD",60 Hz,,1000Mbps,802.11 ac,v 5,1 db,,,Nem,Nem,USB (vásárolható),"Világítás, Magyar kiosztású","Beépített hangszórók (2db 2W), Realtek ALC3204",3 cellás 42Whr beépített,363.96x249.00x19.00 mm,1.78 kg,36 hónap,HD Webkamera (beépített),1 db,2 db,"SD, SDHX, SDXC","Ujjlenyomat olvasó, TPM chip",,,,,,
330,https://www.notebook.hu/hp-15s-eq104nh-1f7c6ea-276882,"
HP 15s-eq104nh (1F7C6EA) ezüst
",Raktáron,229 900 Ft,,,"AMD® Ryzen™ 3-3250U Dual-core 2.6 GHz Mobile APU (4M Cache, up to 3.5 GHz)",Microsoft Windows 10 Home,8GB DDR4 2400MHz RAM (2x4GB),256GB M.2 PCIe SSD,AMD Radeon™ Graphics,"15.6"" FullHD (1920 x 1080) matt SVA LCD",60 Hz,220 nit,,802.11 ac,v 4.2,1 db,,,Nem,Nem,USB (vásárolható),Magyar kiosztású,Dupla hangszóró,3 cellás 41Whr beépített,358.50x242.00x17.90 mm,1.69 kg,36 hónap,HP True Vision 720p HD kamera beépített digitális kétcsatornás mikrofonokkal,,2 db,"SD, SDHX, SDXC",,,1 db,,,,
331,https://www.notebook.hu/dell-g3-3500-dll-299025-297209,"
Dell G3 3500 (DLL_299025) Fekete
",Raktáron,370 900 Ft,,,"Intel® Core™ i5-10300H Processor (8M Cache, up to 4.50 GHz)",Microsoft Windows 10 Home,8GB DDR4 2933MHz RAM (2x4GB),512GB M.2 PCIe SSD,NVIDIA® GeForce™ GTX 1650 4GB GDDR6,"15.6"" FullHD (1920 x 1080) matt WVA LCD (120Hz)",120 Hz,250 nit,1000Mbps,802.11 ac,v 5,1 db,,1 db,Nem,Nem,USB (vásárolható),"Világítás, Magyar kiosztású",Realtek ALC3254 Nahimic 3D Audio technológia (2db 2W hangszóró) + dual tömbmikrofon,3 cellás 51Whr beépített,364.46x254.00x21.60 mm,2.56 kg,36 hónap,HD Webkamera (beépített),2 db,1 db,SD,,,,,,,
332,https://www.notebook.hu/hp-pavilion-x360-14-dw0003nh-1g8q3ea-276806,"
HP Pavilion x360 14-dw0003nh (1G8Q3EA) arany
",Raktáron,319 900 Ft,,,"Intel® Core™ i5-1035G1 Processor (6M Cache, Up to 3.60)",Microsoft Windows 10 Home,8GB DDR4 3200MHz RAM,256GB M.2 PCIe SSD,Intel® UHD Graphics,"14"" FullHD (1920 x 1080) fényes Multi-Touch IPS LCD",60 Hz,250 nit,,802.11 ax,v 5,1 db,,1 db,Nem,Nem,USB (vásárolható),"Világítás, Nincs numpad, Magyar kiosztású",B&O hangzás; Dupla hangszóró; HP Audio Boost 1.0,3 cellás 43Whr beépített,324.00x225.00x18.00 mm,1.61 kg,36 hónap,HP Wide Vision 720p HD kamera beépített digitális kétcsatornás mikrofonokkal,,2 db,"SD, SDHX, SDXC",Ujjlenyomat olvasó,Gyorsulásmérő; Giroszkóp; eCompass,,,Multi-Touch,,
333,https://www.notebook.hu/dell-vostro-15-3500-n3008vn3500emea01-2105-hom-290027,"
DELL Vostro 15 3500 (N3008VN3500EMEA01_2105_HOM) Fekete
",Raktáron,432 900 Ft,,,"Intel® Core™ i7-1165G7 Processor (12M Cache, up to 4.70 GHz, with IPU)",Microsoft Windows 10 Home,8GB DDR4 3200MHz RAM,512GB M.2 PCIe SSD,NVIDIA® GeForce™ MX330 2GB GDDR5,"15.6"" FullHD (1920 x 1080) matt WVA LCD",60 Hz,,1000Mbps,802.11 ac,v 5,1 db,,,Nem,Nem,USB (vásárolható),"Világítás, Magyar kiosztású","Beépített hangszórók (2db 2W), Realtek ALC3204",3 cellás 42Whr beépített,363.96x249.00x19.00 mm,1.78 kg,36 hónap,HD Webkamera (beépített),1 db,2 db,"SD, SDHX, SDXC","Ujjlenyomat olvasó, TPM chip",,1 db,,,,
334,https://www.notebook.hu/hp-14s-dq2015nh-396k8ea-293119,"
HP 14s-dq2015nh (396K8EA) ezüst
",Raktáron,249 900 Ft,,,"Intel® Core™ i3-1125G4 Processor (8M Cache, up to 3.70 GHz)",Microsoft Windows 10 Home,8GB DDR4 2666MHz RAM,256GB M.2 PCIe SSD,Intel® UHD Graphics for 11th Gen Intel® Processors,"14"" FullHD (1920 x 1080) matt IPS LCD",60 Hz,250 nit,,802.11 ax,v 5,1 db,,,Nem,Nem,USB (vásárolható),"Világítás, Nincs numpad, Magyar kiosztású",Dupla hangszóró,3 cellás 41Whr beépített,324.00x225.00x17.90 mm,1.46 kg,36 hónap,HP True Vision 720p HD kamera beépített digitális kétcsatornás mikrofonokkal,,2 db,"SD, SDHX, SDXC",,,1 db,,,,
335,https://www.notebook.hu/acer-aspire-7-a715-42g-r7fl-nh-qbfeu-004,"
Acer Aspire 7 A715-42G-R7FL (NH.QBFEU.004) Fekete
",Raktáron,349 900 Ft,,,"AMD® Ryzen™ 5-5500U 6 magos 2.1 GHz Mobile APU (8M Cache, up to 4.0 GHz)",Operációs rendszer nélkül,8GB DDR4 3200MHz RAM,512 GB PCIe SSD,NVIDIA® GeForce™ GTX 1650 4GB GDDR6,"15.6"" FullHD (1920 x 1080) matt IPS LCD",,,1000Mbps,802.11 ax,v 5.1,1 db,2 db,1 db,Nem,Nem,USB (vásárolható),"Világítás, Magyar kiosztású","Acer Trueharmony sztereó hangrendszer, 1 db 3.5 mm headset/hangszóró + mikrofon kombó csatlakozó",3 cellás 48Whr beépített,363.40x254.50x22.90 mm,2.15 kg,36 hónap,Acer Crystal Eye HD webkamera + beépített mikrofon,1 db,,,Ujjlenyomat olvasó,,,,,,
336,https://www.notebook.hu/microsoft-surface-pro-7-pvr-00018-276689,"
Microsoft Surface Pro 7 (PVR-00018) Fekete
",Raktáron,565 900 Ft,,,"Intel® Core™ i5-1035G4 Processor (6M Cache, up to 3.70 GHz)",Microsoft Windows 10 Professional,8GB LPDDR4X 3733MHz RAM,256GB M.2 PCIe SSD,Intel® Iris Plus Graphics,"12.3"" 2736 x 1824 PixelSense™ fényes Multi-Touch IPS LCD",60 Hz,,,802.11 ax,v 5,,1 db,1 db,Nem,Nem,USB (vásárolható),,1.6W stereo hangszórók Dolby® Audio™ Premium támogatással + Dual Studio Microfon,"akár 10.5 óra, normál használat mellett",292.00x201.00x8.50 mm,0.79 kg,36 hónap,5MP / FullHD 1080p előlapi kamera + 8MP / FullHD 1080p autófókuszos hátlapi kamera,,,microSD,"TPM chip, Dokkoló Port","Fényérzékelő, Gyorsulásmérő, Giroszkóp, Iránytű, Surface Connect port (1db), Surface Type Cover port (A Type Cover nem része a csomagnak!), Windows Hello arcfelismerés",,,Multi-Touch,,
337,https://www.notebook.hu/microsoft-surface-pro-x-13-lte-1wt-00016-287705,"
Microsoft Surface Pro X 13"" LTE (1WT-00016) Fekete
",Raktáron,631 900 Ft,,,Microsoft SQ2™ processor,Microsoft Windows 10 Home,16GB LPDDR4X RAM,256GB SSD,Qualcomm® Adreno™ 690 GPU,"13"" 2880 x 1920 PixelSense™ fényes Multi-Touch",60 Hz,450 nit,,802.11 ac,v 5,,,2 db,Nem,Nem,USB (vásárolható),,"2W-os hangszórók, Dolby® Audio™ támogatással + Dual Microfon",Akár 13 óra átlagos felhasználás mellett,287.00x208.00x7.30 mm,0.77 kg,36 hónap,5MP FullHD előlapi kamera + 10MP UHD/4K hátlapi kamera,,,,Dokkoló Port,"Gyorsulásmérő, Giroszkóp, Iránytű, Fényérzékelő, Windows Hello arcfelismerés, Surface Connect port, nanoSim slot + Qualcomm® Snapdragon™ X24 LTE Modem, GPS(A-GPS, GLONASS)",,,Multi-Touch,Van,
338,https://www.notebook.hu/hp-pavilion-x360-14-dy0002nh-396k1ea-293133,"
HP Pavilion x360 14-dy0002nh (396K1EA) arany
",Raktáron,369 900 Ft,,,"Intel® Core™  i5-1135G7 Processor (8M Cache, up to 4.20 GHz)",Microsoft Windows 10 Home,8GB DDR4 3200MHz RAM (2x4GB),512GB M.2 PCIe SSD,Intel® Iris® Xe Graphics,"14"" FullHD (1920 x 1080) fényes Multi-Touch IPS LCD",60 Hz,250 nit,,802.11 ax,v 5,1 db,,1 db,Nem,Nem,USB (vásárolható),"Világítás, Nincs numpad, Magyar kiosztású",B&O hangzás; Dupla hangszóró; HP Audio Boost,3 cellás 43Whr beépített,322.00x209.00x19.90 mm,1.50 kg,36 hónap,HP Wide Vision 720p HD kamera beépített digitális kétcsatornás mikrofonokkal,,2 db,microSD,,Gyorsulásmérő; eCompass; Giroszkóp,,,Multi-Touch,,
339,https://www.notebook.hu/msi-katana-gf76-11ud-9s7-17l212-019-301925,"
MSI Katana GF76 11UD (9S7-17L212-019) Fekete
",Raktáron,439 900 Ft,,,Intel® Core™ i5-11400H Processor (12M Cache up to 4.50 GHz),Operációs rendszer nélkül,8GB DDR4 3200MHz RAM,512GB M.2 PCIe SSD,NVIDIA® GeForce™ RTX 3050Ti 4GB GDDR6,"17.3"" FullHD (1920 x 1080) matt IPS-level LCD (144Hz)",144 Hz,,1000Mbps,802.11 ax,v 5.2,1 db,,,Nem,Nem,USB (vásárolható),"Világítás, Magyar kiosztású",1x Mic-in/Headphone-out Combo Jack,53Whr beépített,398.00x273.00x25.20 mm,2.30 kg,36 hónap,HD Webkamera (beépített),1 db,2 db,,TPM chip,,1 db,,,,
340,https://www.notebook.hu/acer-aspire-3-a315-23g-r7la-nx-hvseu-014-282218,"
ACER Aspire 3 A315-23G-R7LA (NX.HVSEU.014) ezüst
",Raktáron,239 900 Ft,,,"AMD® Ryzen™ 5-3500U Quad-core 2.1 GHz Mobile APU (4M Cache, up to 3.7 GHz)",FreeDos,8GB DDR4 2666MHz RAM,256GB M.2 PCIe SSD,AMD® Radeon™ 625 2GB GDDR5,"15.6"" FullHD (1920 x 1080) ComfyView™ matt LCD",,,1000Mbps,802.11 ac,v 4.1,1 db,,,Nem,Nem,USB (vásárolható),Magyar kiosztású,Beépített sztereó hangrendszer,2 cellás 37Whr beépített,363.40x250.50x19.90 mm,1.90 kg,36 hónap,Acer Crystal Eye webkamera + beépített mikrofon,1 db,2 db,,TPM chip,,,,,,
341,https://www.notebook.hu/microsoft-surface-go-2-8-128gb-lte-tfz-00003-278306,"
Microsoft Surface Go 2 8/128GB LTE (TFZ-00003) Platinum ezüst
",Raktáron,329 900 Ft,,,"Intel® Core™ m3-8100Y Processor (4M Cache, up to 3.40 GHz)",Microsoft Windows 10 Home in S mode,8GB LPDDR3 1866MHz RAM,128GB SSD,Intel® UHD Graphics 615,"10.5"" 1920 x 1280 fényes Multi-Touch PixelSense™ Display LCD",60 Hz,,,802.11 ax,v 5,,,,Nem,Nem,USB (vásárolható),,"Beépített hangszórók (2db 2W), Dolby® Audio™ + Dual Studio mikrofon (beépített)","akár 10 óra, normál használat mellett",,0.55 kg,36 hónap,5MP / FullHD 1080p előlapi kamera + 8MP / FullHD 1080p autófókuszos hátlapi kamera,,,microSD,TPM chip,"Surface Connect port, Fényérzékelő, Gyorsulásmérő, Gyroscope, Magnetometer, Windows Hallo arcfelismerés, WWAN (Qualcomm® Snapdragon™ X16 LTE Modem),  Surface Dial komptatibilitás",1 db,,Multi-Touch,Van,
342,https://www.notebook.hu/lenovo-thinkbook-14-iil-20sl00suhv,"
LENOVO ThinkBook 14-IIL (20SL00SUHV) Ásványszürke
",Raktáron,428 900 Ft,,,"Intel® Core™ i7-1065G7 Processor (8M Cache, up to 3.90)",Operációs rendszer nélkül,16GB DDR4 3200MHz RAM,512 GB M.2 2242 PCIe 3.0x2 NVMe SSD,Intel® Iris Plus Graphics,"14"" FullHD (1920 x 1080) matt IPS LCD",60 Hz,250 nit,1000Mbps,802.11 ax,v 5,1 db,2 db,2 db,Nem,Nem,USB (vásárolható),"Világítás, Nincs numpad, Magyar kiosztású","High Definition Audio, Realtek ALC3287 codec, Beépített hangszóró (2 db, 2W), Dolby Audio, Dual Array Tömbmikrofon, 1 db fejhallgató/mikrofon combo jack (3,5 mm)",3 cellás 45Whr beépített,326.00x230.00x17.90 mm,1.50 kg,36 hónap,720p Webkamera ThinkShutter kamerafedéllel,1 db,,"MMC, SD, SDHX, SDXC","Ujjlenyomat olvasó, TPM chip",MIL-STD-810G minősítés,,,,,
343,https://www.notebook.hu/acer-aspire-5-a515-56g-77fs-nx-a1ceu-004,"
Acer Aspire 5 A515-56G-77FS (NX.A1CEU.004) Fekete
",Raktáron,,Régi ár: 359 900 Ft,339 900 Ft,"Intel® Core™ i7-1165G7 Processor (12M Cache, up to 4.70 GHz, with IPU)",FreeDos,8GB DDR4 3200MHz RAM,512 GB PCIe NVMe SSD,NVIDIA® GeForce™ MX350 2GB GDDR5,"15.6"" FullHD (1920 x 1080) matt IPS LCD",,,1000Mbps,802.11 ax,v 5.1,1 db,2 db,1 db,Nem,Nem,USB (vásárolható),"Világítás, Magyar kiosztású","Acer Trueharmony sztereó hangrendszer, 1 db 3.5 mm jack audio/mikrofon kombinált csatlakozó",3 cellás 48Whr beépített,363.40x238.50x17.90 mm,1.70 kg,36 hónap,Acer Crystal Eye HD webkamera (1280 x 720),1 db,,,TPM chip,,,,,,
344,https://www.notebook.hu/lenovo-thinkpad-t14-g1-20s00044hv,"
LENOVO ThinkPad T14 Gen1 (20S00044HV) Fekete
",Raktáron,787 900 Ft,,,"Intel® Core™ i7-10510U Processor (8M Cache, up to 4.80)",Microsoft Windows 10 Professional,16GB DDR4 2666MHz RAM,512 M.2 2280 PCIe 3.0x4 NVMe Opal2 GB SSD,Intel® UHD Graphics,"14"" FullHD (1920 x 1080) matt IPS LCD",60 Hz,250 nit,1000Mbps,802.11 ax,v 5.1,1 db,2 db,2 db,Igen,Nem,USB (vásárolható),"Világítás, Nincs numpad, Magyar kiosztású","HD Audio, Realtek ALC3287 Codec/Dolby Audio hangrendszer (2 db 2W beépített hangszóró) + mikrofon, 1 db fejhallgató/mikrofon combo jack (3,5 mm)",50Whr beépített,329.00x227.00x17.90 mm,1.55 kg,36 hónap,"720p + IR beépített webkamera Windows Hello támogatással, ThinkShutter kamerafedéllel",,,microSD,"Ujjlenyomat olvasó, TPM chip","WWAN Upgradable, MIL-STD-810G minősítés",,,,Előkészített,
345,https://www.notebook.hu/hp-zbook-firefly-14-g7-111b6ea,"
HP ZBook Firefly 14 G7 (111B6EA) Ezüst
",Raktáron,726 900 Ft,,,"Intel® Core™ i5-10210U Processor (6M Cache, up to 4.10)",Microsoft Windows 10 Professional,16GB DDR4 2666MHz RAM,512 GB M.2 SSD,NVIDIA® Quadro™ P520 4GB GDDR5,"14"" FullHD (1920 x 1080) matt IPS LCD",,250 nit,,"802.11 a, ac, b, g, n",v 5,1 db,,,Igen,Nem,USB (vásárolható),"Világítás, Nincs numpad, Magyar kiosztású","Bang & Olufsen hangrendszer, sztereó hangszórók, kifelé irányított HP digitális kétcsatornás mikrofon, hangerőszabályzó billentyűk, kombinált mikrofon-/fejhallgató-csatlakozó, HD hangzás",3 cellás 56Whr beépített,323.00x214.60x17.90 mm,1.41 kg,36 hónap,720p HD webkamera,,2 db,,"Ujjlenyomat olvasó, TPM chip, Dokkoló Port",Intelligens kártyaolvasó,2 db,,,,
346,https://www.notebook.hu/asus-vivobook-14-s413-s413ea-eb404t-302933,"
Asus VivoBook 14 S413 (S413EA-EB404T) fekete
",Raktáron,349 900 Ft,,,"Intel® Core™ i7-1165G7 Processor (12M Cache, up to 4.70 GHz, with IPU)",Microsoft Windows 10 Home,8GB DDR4 3200MHz RAM,256GB M.2 PCIe SSD,Intel® Iris® Xe Graphics,"14"" FullHD (1920 x 1080) matt IPS-level LCD",60 Hz,250 nit,,802.11 ax,v 5,1 db,,,Nem,Nem,USB (vásárolható),"Világítás, Nincs numpad, Magyar kiosztású","Audio by ICEpower®, Beépített hangszóró + mikrofon",3 cellás 42Whr beépített,324.00x215.00x1.79 mm,1.40 kg,36 hónap,HD Webkamera (beépített),3 db,,microSD,TPM chip,,1 db,,,,
347,https://www.notebook.hu/dell-latitude-15-3510-3510-298277-294910,"
DELL Latitude 15 3510 (3510_298277) fekete
",Raktáron,292 900 Ft,,,"Intel® Core™ i3-10110U Processor (4M Cache, up to 4.10 GHz)",Microsoft Windows 10 Professional,8GB DDR4 2666MHz RAM (1x8GB),256GB M.2 PCIe SSD,Intel® UHD Graphics,"15.6"" FullHD (1920 x 1080) matt WVA LCD",60 Hz,220 nit,1000Mbps,802.11 ax,v 5,1 db,,,Nem,Nem,USB (vásárolható),Magyar kiosztású,Beépített hangszórók (2db 2W),3 cellás 40Whr beépített,361.40x247.85x17.97 mm,1.91 kg,36 hónap,HD Webkamera (beépített),1 db,2 db,microSD,Ujjlenyomat olvasó,,1 db,,,,
348,https://www.notebook.hu/msi-katana-gf66-11ud-9s7-158212-023,"
MSI Katana GF66 11UD (9S7-158212-023) Fekete
",Raktáron,419 900 Ft,,,Intel® Core™ i5-11400H Processor (12M Cache up to 4.50 GHz),Operációs rendszer nélkül,8GB DDR4 3200MHz RAM,512 GB NVMe PCIe Gen3 SSD,NVIDIA® GeForce™ RTX 3050Ti 4GB GDDR6,"15.6"" FullHD (1920 x 1080) matt IPS-Level LCD (144Hz)",,144 nit,1000Mbps,802.11 ax,v 5.2,1 db,1 db,1 db,Nem,Nem,USB (vásárolható),"Világítás, Magyar kiosztású","Nahimic 3 Audio technológia, 1 db Mikrofon-be/Fejhallgató-ki Combo Jack","53,5Whr beépített",359.00x259.00x24.90 mm,2.10 kg,36 hónap,HD Webkamera (30fps@720p),1 db,,,,,,,,,
349,https://www.notebook.hu/hp-250-g7-1l3l8ea-fekete-280759,"
HP 250 G7 (1L3L8EA) fekete
",Raktáron,229 900 Ft,,,"Intel® Core™ i3-7020U Processor (3M Cache, 2.30 GHz)",FreeDos,8GB DDR4 2666MHz RAM,512GB M.2 PCIe SSD,NVIDIA® GeForce™ MX110 2GB GDDR5,"15.6"" FullHD (1920 x 1080) matt LCD",60 Hz,,1000Mbps,"802.11 a, ac, b, g, n",v 4.2,1 db,2 db,,Nem,Nem,DVD+-RW,Magyar kiosztású,Dupla sztereó hangszóró,3 cellás 41Whr beépített,376.00x246.00x22.50 mm,1.78 kg,36 hónap,HP VGA kamera,1 db,,"SD, SDHX, SDXC",TPM chip,,,,,,
